,Time_nATP05,Pop_nATP05,Time_nATP10,Pop_nATP10,Time_nATP15,Pop_nATP15
0,2000.0,505.0,2000.0,504.0,2000.0,503.0
1,4000.0,509.0,4000.0,508.0,4000.0,506.0
2,6000.0,514.0,6000.0,512.0,6000.0,510.0
3,8000.0,519.0,8000.0,516.0,8000.0,513.0
4,10000.0,524.0,10000.0,520.0,10000.0,516.0
5,12000.0,528.0,12000.0,524.0,12000.0,520.0
6,14000.0,533.0,14000.0,528.0,14000.0,523.0
7,16000.0,538.0,16000.0,533.0,16000.0,526.0
8,18000.0,543.0,18000.0,537.0,18000.0,530.0
9,20000.0,548.0,20000.0,541.0,20000.0,533.0
10,22000.0,553.0,22000.0,545.0,22000.0,537.0
11,24000.0,558.0,24000.0,550.0,24000.0,540.0
12,26000.0,564.0,26000.0,554.0,26000.0,544.0
13,28000.0,569.0,28000.0,558.0,28000.0,547.0
14,30000.0,574.0,30000.0,563.0,30000.0,551.0
15,32000.0,579.0,32000.0,567.0,32000.0,554.0
16,34000.0,585.0,34000.0,572.0,34000.0,558.0
17,36000.0,590.0,36000.0,576.0,36000.0,561.0
18,38000.0,596.0,38000.0,581.0,38000.0,565.0
19,40000.0,601.0,40000.0,586.0,40000.0,569.0
20,42000.0,607.0,42000.0,590.0,42000.0,572.0
21,44000.0,612.0,44000.0,595.0,44000.0,576.0
22,46000.0,618.0,46000.0,600.0,46000.0,580.0
23,48000.0,624.0,48000.0,604.0,48000.0,583.0
24,50000.0,629.0,50000.0,609.0,50000.0,587.0
25,52000.0,635.0,52000.0,614.0,52000.0,591.0
26,54000.0,641.0,54000.0,619.0,54000.0,595.0
27,56000.0,647.0,56000.0,624.0,56000.0,599.0
28,58000.0,653.0,58000.0,629.0,58000.0,602.0
29,60000.0,659.0,60000.0,634.0,60000.0,606.0
30,62000.0,665.0,62000.0,639.0,62000.0,610.0
31,64000.0,671.0,64000.0,644.0,64000.0,614.0
32,66000.0,678.0,66000.0,649.0,66000.0,618.0
33,68000.0,684.0,68000.0,654.0,68000.0,622.0
34,70000.0,690.0,70000.0,659.0,70000.0,626.0
35,72000.0,697.0,72000.0,664.0,72000.0,630.0
36,74000.0,703.0,74000.0,670.0,74000.0,634.0
37,76000.0,709.0,76000.0,675.0,76000.0,638.0
38,78000.0,716.0,78000.0,680.0,78000.0,642.0
39,80000.0,723.0,80000.0,686.0,80000.0,647.0
40,82000.0,729.0,82000.0,691.0,82000.0,651.0
41,84000.0,736.0,84000.0,697.0,84000.0,655.0
42,86000.0,743.0,86000.0,702.0,86000.0,659.0
43,88000.0,750.0,88000.0,708.0,88000.0,663.0
44,90000.0,757.0,90000.0,713.0,90000.0,668.0
